path,writer_id,sample_id,label,aspect_ratio,pixel_density,baseline_ratio,num_crossings,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_ASM
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_19.png,10,19,genuine,2.2448979591836733,0.03859237536656891,0.8405594405594405,91,1.9178287437293966,4.0068616697396635,7.037311633229905,7.880804813134173,15.510548072677427,-10.422229131142183,15.471923316942904,0.03368834412149802,0.03368834412149802,0.9831558279392509,0.9449068951113251,0.5492202956156278,0.8928868309143582
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_2.png,10,2,genuine,1.9469026548672566,0.04832844574780059,0.876993166287016,64,2.126584748528577,4.523278557589181,9.057975950611995,8.386344998058343,17.140542435595542,10.70817291737551,17.539878534876575,0.04051511682120689,0.04051511682120689,0.9797424415893965,0.9320276331551074,0.5628359023474809,0.8687387741801302
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_20.png,10,20,genuine,2.037037037037037,0.04774193548387097,0.9404052443384983,71,2.042739289863113,4.2897871430107095,7.786798122680882,7.565962183213011,15.244857068015534,9.80346496953044,-16.211729804824692,0.037253722990677154,0.037253722990677154,0.9813731385046615,0.934196765513759,0.593243437918684,0.8727725102162232
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_21.png,10,21,genuine,2.3404255319148937,0.041788856304985335,0.9335142469470827,79,1.9697320299709533,4.092825555415451,7.658849491041243,7.693723286993368,15.376523764491571,9.86247296163189,-16.134708909284168,0.034518388051509814,0.034518388051509814,0.9827408059742451,0.9413344268011108,0.5722850711905746,0.8861483968005276
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_22.png,10,22,genuine,2.1782178217821784,0.04208211143695015,0.9875346260387812,95,1.9803801792223437,4.158024637775027,7.450006760043082,7.574705540188725,15.124908650856307,9.839954810630422,15.485072043730261,0.03582390857980382,0.03582390857980382,0.9820880457100982,0.940423503573209,0.5589185807092447,0.8844406497554028
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_23.png,10,23,genuine,2.0660377358490565,0.04372434017595308,0.9541284403669725,87,2.0059457921360115,4.190195587762563,8.077619303453568,8.294110817117014,16.67976030182549,11.22825830955357,16.590358997504957,0.03841407022923915,0.03841407022923915,0.9807929648853804,0.9375550279385358,0.5440501996577043,0.8790649667293774
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_24.png,10,24,genuine,2.0754716981132075,0.04821114369501466,0.9116279069767442,85,2.075567237501932,4.370348054729042,7.614639407609646,7.618357694766144,15.257347912114087,9.910746110491422,15.738371362804028,0.03893125781809348,0.03893125781809348,0.9805343710909532,0.932891908119401,0.578933608572426,0.8703320948492954
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_3.png,10,3,genuine,1.6793893129770991,0.051524926686217006,0.8811563169164882,116,2.0433753668168673,4.372307953025459,7.648831442896267,7.7058982892215795,15.397832798115896,10.124654414548491,15.977159951633467,0.0414010775643564,0.0414010775643564,0.9792994612178216,0.9285047711414147,0.579183190751591,0.8621771292752954
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_4.png,10,4,genuine,2.0754716981132075,0.0449266862170088,0.9270440251572327,72,2.053589895283576,4.342768820312668,10.556591154909643,9.212965664814181,-19.405659690233275,-11.972044632632425,19.15796591606516,0.04021721191809168,0.04021721191809168,0.9798913940409542,0.9354978110092479,0.5348129383289627,0.8752160564314247
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_5.png,10,5,genuine,1.8032786885245902,0.05096774193548387,0.8123044838373306,107,2.0713023375476953,4.413619379170877,7.642678439652147,7.722338627543087,15.411772803345883,10.028117800078101,-16.156447911043355,0.04083723574996222,0.04083723574996222,0.9795813821250188,0.9292979176611624,0.5809839271342353,0.8636598015624206
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_6.png,10,6,genuine,1.6417910447761195,0.05486803519061584,1.0270855904658722,57,2.037582093450535,4.365824933212272,7.507524358309893,7.417998014389879,14.894416919717688,9.7211546317771,15.488240340627572,0.044682748657761714,0.044682748657761714,0.977658625671119,0.9236500779160532,0.5721926308350135,0.8532060241351466
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_7.png,10,7,genuine,2.018348623853211,0.04794721407624634,0.8685714285714285,142,1.999602447923661,4.193080454705372,7.562825172397925,7.244431883306571,14.648062142559816,9.363483699616097,-17.197239602972765,0.03822978147336402,0.03822978147336402,0.9808851092633182,0.9335096059983155,0.5842712470050038,0.8714865185503224
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_8.png,10,8,genuine,2.2222222222222223,0.04029325513196481,0.9544807965860598,97,1.9757748542834233,4.130766104611633,7.792822385801123,7.578197787106156,15.271685736318148,9.723276966048987,-15.985118469833976,0.03360053539973598,0.03360053539973598,0.983199732300132,0.9432560251877611,0.5688624736484709,0.8897696362633821
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_9.png,10,9,genuine,2.0952380952380953,0.04442815249266862,0.89375,38,2.0402228215617195,4.322812551932117,7.636327037172025,7.747212438237995,15.441307679686048,10.167309780782377,16.425262526505612,0.03567168563703734,0.03567168563703734,0.9821641571814812,0.93820947857348,0.5829016823000465,0.8802808452383948
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_1.png,11,1,genuine,5.945945945945946,0.02624633431085044,0.9933184855233853,51,1.770633917237849,3.5612002919699446,7.3060476952402045,7.378212709063596,14.72065996058201,9.167055512842794,-16.13831512954265,0.020384490206829822,0.020384490206829822,0.9898077548965852,0.9636195759419057,0.6042961792485719,0.9285689668303165
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_10.png,11,10,genuine,4.5625,0.02909090909090909,1.2545454545454546,57,1.7858461157485046,3.600589184749927,6.58024625830536,6.875428328584957,13.616889198426097,8.765472307683673,-14.211273389821557,0.02241253169626608,0.02241253169626608,0.988793734151867,0.9598429779847624,0.6058019009008954,0.9213083632954604
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_11.png,11,11,genuine,6.285714285714286,0.02501466275659824,1.3893557422969187,66,1.7939077923765199,3.6016546793879987,6.305160901088544,6.340592085156536,12.66347284796601,8.143765070499507,-15.016649854704033,0.020148843109113065,0.020148843109113065,0.9899255784454435,0.9649817299097052,0.5897956575284766,0.9311971158806757
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_12.png,11,12,genuine,5.641025641025641,0.02821114369501466,1.0381355932203389,98,1.8072438567004996,3.631762542253252,6.702416164103058,6.714587336583248,13.4230905313374,8.54544652532967,-16.011621573546147,0.02199735647793335,0.02199735647793335,0.9890013217610334,0.9609415410204986,0.6010422760786318,0.9234181565907045
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_13.png,11,13,genuine,5.5,0.02914956011730205,1.062240663900415,100,1.808497060722853,3.638000168365078,7.203373174346547,7.546265422775528,14.944049810763715,9.520010031602403,-15.42030916511953,0.022300691548572477,0.022300691548572477,0.9888496542257138,0.9598061377341414,0.6089424472104593,0.9212364197531521
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_14.png,11,14,genuine,5.116279069767442,0.030703812316715543,1.2135306553911205,78,1.8631408780390224,3.7526229677420293,6.471318530835738,6.545285781792588,13.053723207662168,8.430545770386784,-14.656432695863533,0.022765644751745265,0.022765644751745265,0.9886171776241275,0.9580715639753723,0.6199940874162347,0.9179097574481988
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_15.png,11,15,genuine,1.9469026548672566,0.03586510263929619,0.8728943338437979,70,1.8101539878700417,3.7210618801739854,6.215419467069046,6.802481005008181,13.338214857433634,8.678615928330299,13.77912796751576,0.026382242839178525,0.026382242839178525,0.9868088785804108,0.9520859078072258,0.6109897517352009,0.9064768585527669
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_16.png,11,16,genuine,5.365853658536586,0.02873900293255132,0.8846153846153846,58,1.8255705242720401,3.6797106264566795,6.732362720430936,6.8751606325227455,13.679356720272875,8.72622212358303,-15.028566092751504,0.023078864118513818,0.023078864118513818,0.9884605679407431,0.959862277911344,0.5892614633847548,0.9213469588627838
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_17.png,11,17,genuine,3.3846153846153846,0.029120234604105573,1.572538860103627,42,1.7600760037271301,3.5584225612503895,6.56226637933405,7.2429716604935654,14.644934422792586,9.910151878944584,-14.16854246577898,0.022324362122699004,0.022324362122699004,0.9888378189386505,0.9598386073886342,0.6080316626265292,0.9213015842676775
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_18.png,11,18,genuine,1.8181818181818181,0.030850439882697946,1.0998003992015968,64,1.7399345804987576,3.5478491809616686,6.025431431219143,6.470251267087264,12.71844877514847,8.244910273495583,14.11082592362573,0.023506840880701003,0.023506840880701003,0.9882465795596493,0.9588205691824822,0.5923970660508696,0.9193455422369952
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_19.png,11,19,genuine,4.230769230769231,0.034281524926686215,1.1932457786116322,84,1.8028416656065103,3.631920343159964,7.272489657209902,7.917468169939356,15.733513286824635,10.1960873403035,-15.609798521296337,0.024874080110491952,0.024874080110491952,0.987562959944754,0.9535292996204185,0.6264904997260524,0.9092289534023759
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,11,2,genuine,6.285714285714286,0.02563049853372434,0.8361344537815126,60,1.7314732367199963,3.4783768678998306,6.358336578893099,6.432145215874333,12.82749398183939,8.179090089265948,-14.479369719610338,0.02066653936858412,0.02066653936858412,0.989666730315708,0.9641144444651787,0.5891208984839809,0.929524741880636
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_20.png,11,20,genuine,4.4,0.03134897360703812,1.1084812623274163,93,1.8111017591827239,3.6618736037834427,6.403892905969311,6.671085473792769,13.220327498653965,8.571412879470596,-13.847730415958065,0.02302615149550031,0.02302615149550031,0.9884869242522498,0.957295488506241,0.6234795503226174,0.9164243719024932
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_21.png,11,21,genuine,5.365853658536586,0.03158357771260997,0.9907578558225508,71,1.922456064128059,3.8829411066581456,7.324791416984342,8.08807320288061,16.1815399990529,11.213810239542699,15.834506676122121,0.025259330714679607,0.025259330714679607,0.9873703346426603,0.9559805970972886,0.5896377799512857,0.9139120746521262
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_22.png,11,22,genuine,4.888888888888889,0.02909090909090909,1.1898454746136866,64,1.7974580634789363,3.6215949752587226,7.006622187063529,7.796232190101496,16.601451963759917,-10.066956858505236,-15.197997838848899,0.022359473438089916,0.022359473438089916,0.9888202632809551,0.9598357577590506,0.6071314536149863,0.9212937359554865
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,11,23,genuine,3.8596491228070176,0.029824046920821114,1.3379310344827586,52,1.7691191031081879,3.572349917969687,6.232448012051908,6.415225989541479,12.739087618463433,8.204870137400825,-14.71173678521635,0.023189121735399807,0.023189121735399807,0.9884054391323001,0.9587670852693404,0.6014523877309622,0.9192457974841467
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_24.png,11,24,genuine,4.680851063829787,0.02651026392961877,1.4632152588555858,60,1.7669187792152605,3.558847809791105,6.423984396198813,6.5988577396615815,13.112557367950792,8.420638128243091,-14.100963980608835,0.020940586750252115,0.020940586750252115,0.9895297066248738,0.9631186262591713,0.5969907075267409,0.9276067561014791
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_3.png,11,3,genuine,5.641025641025641,0.02809384164222874,0.8178368121442126,67,1.8285686503010898,3.6780486421550402,7.394583243584039,8.031186543838876,15.951862445845155,10.499112942512243,-15.849308127633206,0.022803334201116708,0.022803334201116708,0.9885983328994415,0.9606217195570217,0.5852098296955045,0.9228019575701534
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_4.png,11,4,genuine,6.875,0.028035190615835776,0.8420038535645472,62,1.7958481963286672,3.6073144043126786,7.299787589107177,7.629878140563123,15.111387764214996,9.523723703646846,-15.66031735613067,0.020732507860917456,0.020732507860917456,0.9896337460695412,0.9616870850514128,0.6224078269353961,0.9248491767699204
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_5.png,11,5,genuine,5.5,0.02870967741935484,0.8826923076923077,56,1.8124344695505714,3.651455252379459,6.630353452368868,6.946958242205702,13.749080348930066,8.870146423110059,-14.346066093616482,0.02272175995511873,0.02272175995511873,0.9886391200224407,0.9600418264330355,0.5954720404877282,0.9216882947855376
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_6.png,11,6,genuine,2.3404255319148937,0.032551319648093845,0.8347107438016529,76,1.8228370067428477,3.7013899648739748,6.321709210208487,6.655194562675453,13.143839291596684,8.506093474030129,14.66951866788299,0.026013471858689394,0.026013471858689394,0.9869932640706554,0.9546216287032459,0.5898001260448142,0.9113110610792649
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_7.png,11,7,genuine,6.666666666666667,0.028533724340175953,1.0020576131687242,83,1.799810892090315,3.615674479771762,6.910157150576282,7.071981379352433,14.064591612551812,8.917022965235939,-15.138300987404568,0.02191685174451414,0.02191685174451414,0.989041574127743,0.9606062946124247,0.6076338700853636,0.9227730835050155
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_8.png,11,8,genuine,4.489795918367347,0.03178885630498534,0.9709090909090909,101,1.7381715297579872,3.4987863805930504,6.494152326289026,6.534477042717079,13.048864790154944,8.29047893298341,-14.785356858930326,0.02330517689303292,0.02330517689303292,0.9883474115534836,0.9567650190415459,0.6234916179301324,0.9154083299801745
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_9.png,11,9,genuine,5.116279069767442,0.0269208211143695,0.9326315789473684,58,1.7748550817231032,3.577821066435303,6.614464560034794,6.8189030118044185,13.539770743196177,8.669417936078887,-14.395259561369434,0.021900635151348203,0.021900635151348203,0.9890496824243258,0.9622316381893314,0.5847429012382757,0.9258971448600676
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_1.png,12,1,genuine,1.8487394957983194,0.05486803519061584,0.6947463768115942,123,1.969909296030411,4.154562419914356,8.36625016171159,7.50690925558544,15.44538743310624,9.622434395591169,-16.47361292453724,0.04332047440099905,0.04332047440099905,0.9783397627995005,0.9243997397277278,0.5840920969424879,0.8545563964128267
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_10.png,12,10,genuine,1.6666666666666667,0.05155425219941349,0.750996015936255,113,2.0232001368301793,4.289160757089712,7.404270900257812,7.376169836817355,14.766486832058838,9.552644422652461,16.442267092094884,0.04193823808323869,0.04193823808323869,0.9790308809583808,0.928336500816435,0.5725938618875281,0.8618500609844033
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_11.png,12,11,genuine,1.2838709677419355,0.05146627565982405,0.7567567567567568,102,2.0213379004315772,4.333090336065918,7.674992410698027,7.664968258752402,15.359361951682885,9.93531501638691,-15.82160431672105,0.04724735830393044,0.04724735830393044,0.9763763208480348,0.9256602259649919,0.519746660123643,0.8569128303957665
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_12.png,12,12,genuine,1.5277777777777777,0.053548387096774196,0.7728155339805826,97,1.947542319599855,4.1427079581869,7.789129638061665,8.522830236180035,-17.097890307216083,10.628962330585532,-16.712867141849085,0.04097113568149602,0.04097113568149602,0.979514432159252,0.9267956882414085,0.5978442393545853,0.8589900304527658
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_13.png,12,13,genuine,1.6176470588235294,0.07120234604105571,0.8228228228228228,133,2.084204921099933,4.430655285279821,8.164093614056982,7.688368940354513,15.614602180114261,9.91755840922108,18.136567548758226,0.05028393385160348,0.05028393385160348,0.9748580330741983,0.9052211814305268,0.6221051492079241,0.8195001595298185
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_14.png,12,14,genuine,1.5827338129496402,0.054340175953079176,0.7664442326024785,115,1.9756305695953762,4.163752636929112,8.652474061118083,7.603637192451048,15.757896810789186,9.68676500854069,-16.203856507750384,0.04725901316509118,0.04725901316509118,0.9763704934174544,0.9228731680984488,0.5433897726258748,0.8517577541559173
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_15.png,12,15,genuine,1.6666666666666667,0.05087976539589443,0.8817787418655098,100,1.960306176254425,4.1014227301236135,7.2173175827439575,7.124921219853584,14.296583618620172,9.205516066008721,15.59729031896418,0.03993340632104542,0.03993340632104542,0.9800332968394774,0.9298563126753125,0.5889420311533858,0.8646697945438032
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_16.png,12,16,genuine,1.5492957746478873,0.04853372434017595,0.7457805907172996,143,1.9718831925871623,4.1770106841536405,8.044874561499947,7.682708748749543,15.546504432899216,9.956692052849501,-17.91227959890305,0.04331706587310573,0.04331706587310573,0.9783414670634473,0.9305055492176164,0.5336409234214425,0.8658925113566303
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_17.png,12,17,genuine,1.3290322580645162,0.05158357771260997,0.9853273137697517,126,2.0036696577128152,4.293554296664609,8.030146943089926,8.475637509569964,-16.777849018600836,10.635769640986554,17.074591627348372,0.04103400323949273,0.04103400323949273,0.9794829983802537,0.9285671548279253,0.5837801130213429,0.8622829042940388
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_18.png,12,18,genuine,1.8487394957983194,0.04434017595307918,0.75,79,1.8980394559010263,3.9557671994064805,7.673785044185895,7.618690014253837,15.266597962945529,9.704140188808688,16.322726603691063,0.03905363657753888,0.03905363657753888,0.9804731817112304,0.9366897237145511,0.5416145966689476,0.8774236529035198
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_19.png,12,19,genuine,1.6058394160583942,0.04736070381231672,0.7708333333333334,111,1.8920838659127706,3.9628845313126924,7.265909276218848,7.002082856313743,14.13643567490891,8.991531864724324,-15.528451023711556,0.040598973563562006,0.040598973563562006,0.979700513218219,0.9329798134916868,0.5524063706757968,0.8704862081846878
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_2.png,12,2,genuine,1.6793893129770991,0.05932551319648094,0.7202380952380952,114,2.0747910874631774,4.358203666453322,8.053383044421224,7.647679508067797,15.558205470173435,9.827629901913657,-15.806838678863564,0.04581249740230176,0.04581249740230176,0.9770937512988491,0.9187900836888487,0.5919874719075491,0.8442245784734699
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_20.png,12,20,genuine,1.5277777777777777,0.05111436950146628,0.9049180327868852,162,1.9779474341357057,4.115970153345168,7.725608650043807,8.08431579715926,16.08247832636543,10.334686654371696,-16.217882469562003,0.042594718816447816,0.042594718816447816,0.978702640591776,0.9282745100411706,0.5638601732476543,0.8617325372762683
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_21.png,12,21,genuine,1.5942028985507246,0.05724340175953079,0.7649186256781193,104,2.0287542240044467,4.250175286224522,7.35380789443174,7.367281564354517,14.72860536239189,9.56682715762377,-15.950805006761794,0.04247069231201317,0.04247069231201317,0.9787646538439934,0.9225252742836829,0.6081497575085626,0.8510926369766023
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_22.png,12,22,genuine,1.6176470588235294,0.04762463343108504,0.7406216505894962,80,1.9065022253735824,3.981745072516165,7.28903137358289,7.72982141173972,15.304171813975334,10.008600715769383,-15.533076094717027,0.042626386823048534,0.042626386823048534,0.9786868065884756,0.931757582656757,0.5322818404891689,0.8682137696355641
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_23.png,12,23,genuine,1.4503311258278146,0.054574780058651025,0.7425093632958801,118,1.9814437394183535,4.178660499329879,7.7956882590417305,7.459115578302225,15.088592087611891,9.553643748003111,16.097464917436078,0.043564223273880605,0.043564223273880605,0.9782178883630597,0.9245397546235105,0.579871850016815,0.8548204604765189
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_24.png,12,24,genuine,1.5068493150684932,0.047683284457478006,0.7465091299677766,75,1.9275877838365538,4.125883746966328,7.730154401519709,7.753133930101141,-15.608184469006675,9.837412623178647,15.690077497972537,0.03887530622405888,0.03887530622405888,0.9805623468879706,0.9335347492605437,0.5740756758541301,0.8715272388180326
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_3.png,12,3,genuine,1.746031746031746,0.042873900293255135,0.9211563731931669,71,1.939160060426761,4.064955372922201,7.382332539852717,7.5112647975764,14.96502874364461,9.6110941307047,-15.708444746449064,0.03630373931161301,0.03630373931161301,0.9818481303441935,0.9394954739081076,0.5596801993289783,0.8826830107515472
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_4.png,12,4,genuine,1.5172413793103448,0.04914956011730205,0.7982832618025751,98,1.9243275359731713,4.007894152198768,7.961681304235879,8.0787643538157,16.09943506037833,10.088890927763508,-17.44200860039211,0.042580547774779084,0.042580547774779084,0.9787097261126105,0.9302971319889974,0.5466073625871954,0.8654984623902364
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_5.png,12,5,genuine,1.5492957746478873,0.055395894428152494,0.7687265917602997,125,2.0100739879849208,4.2071544219129855,7.67139533785579,7.568528608215186,15.191137385189199,9.694729603158226,-16.146828910688424,0.04534494215328185,0.04534494215328185,0.9773275289233591,0.9228727952381726,0.5687559857890059,0.8517386501660216
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_6.png,12,6,genuine,1.4965986394557824,0.05187683284457478,0.737721021611002,92,1.953618736651539,4.1226053690025815,7.964571336023429,8.087011652758559,16.121149731919193,10.436977289325098,-16.824585825697323,0.04652277548774556,0.04652277548774556,0.9767386122561272,0.9256739273435943,0.5299346942447334,0.8569345146447479
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_7.png,12,7,genuine,1.5172413793103448,0.0586217008797654,0.8041516245487365,106,2.0274592526129016,4.250058979270251,8.703963578086876,7.9054624578643224,18.1766081440079,10.037080441981525,-16.210200822125582,0.046034623426360055,0.046034623426360055,0.97698268828682,0.9194072491092056,0.5850200464323174,0.8453617519937884
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_8.png,12,8,genuine,1.5277777777777777,0.05287390029325513,0.747093023255814,84,2.0172873202852224,4.255497700009265,7.924625636543049,7.5171540973871025,15.257445829027933,9.645981411214763,-15.772128093115835,0.049812296194813366,0.049812296194813366,0.9750938519025932,0.9230842142306507,0.505604267474262,0.8521339023359085
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_9.png,12,9,genuine,1.3483870967741935,0.043548387096774194,0.7327887981330222,108,1.8572457170606702,3.964401335319299,6.352223941980851,7.70475093523867,-14.734961316327093,-9.971329376393061,15.784341044027917,0.04115538204815311,0.04115538204815311,0.9794223089759233,0.9363785710835041,0.5094661078110843,0.8768470962289571
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_13_1.png,13,1,genuine,4.583333333333333,0.03158357771260997,0.762684124386252,125,1.87428780642448,3.8060428641685657,6.9338355629462365,7.094118339739563,14.111350118329822,9.014994010776936,15.021833858259294,0.03103784413741028,0.03103784413741028,0.9844810779312949,0.9530517553774736,0.49666950415576405,0.9083161444389554
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_13_10.png,13,10,genuine,4.489795918367347,0.03469208211143695,0.808868501529052,134,1.9455231771336108,3.9630143871229735,6.941876592111152,7.108993846530203,14.13881398204693,9.117428195082017,14.984014343568038,0.03290945636936478,0.03290945636936478,0.9835452718153176,0.9490729915021605,0.5124253548619924,0.9007521528801775
